id,filename,name,hash,cropped_filename,fingerprints,labels,cropped_fingerprints,cropped_labels,cluster
4342354d99e365d87d0cb1b026fc9d48b0ae35d1123de6c13c72f827af613f3e,./data/History_Memes-726.png,History_Memes-726,4342354d99e365d87d0cb1b026fc9d48b0ae35d1123de6c13c72f827af613f3e,./data/cropped/History_Memes-726.jpg,[0.24958846 0.39681655 0.32266724 ... 0.04704981 0.         0.05537925],"[['wreck', 0.2581285], ['dock', 0.17454891], ['liner', 0.1703298], ['amphibian', 0.12446143], ['submarine', 0.04637824]]",[0.08557151 0.32655916 0.12838222 ... 0.02000334 0.00272755 0.02770302],"[['amphibian', 0.6270178], ['wreck', 0.22118405], ['dock', 0.063522585], ['liner', 0.042136125], ['submarine', 0.010626912]]",58
6a69b1800146f4f86f9e9d07e979a94601ae8fe1e07dababe10527474deeabfa,./data/History_Memes-743.jpg,History_Memes-743,6a69b1800146f4f86f9e9d07e979a94601ae8fe1e07dababe10527474deeabfa,./data/cropped/History_Memes-743.jpg,[0.04842291 1.1156442  0.         ... 1.1630889  0.0954127  0.0044624 ],"[['remote_control', 0.2578671], ['sunglasses', 0.11408286], ['shower_curtain', 0.10910098], ['web_site', 0.0813884], ['pick', 0.071835764]]",[0.00172685 0.4330387  0.         ... 1.5914211  0.03079619 0.00922756],"[['shower_curtain', 0.14897142], ['thimble', 0.10522733], ['remote_control', 0.0913951], ['space_bar', 0.07531756], ['Windsor_tie', 0.07512]]",42
7208ec59eff0bb7519418012bb50b95980e8b394a0c34277182a64e77b79f7bf,./data/History_Memes-752.png,History_Memes-752,7208ec59eff0bb7519418012bb50b95980e8b394a0c34277182a64e77b79f7bf,./data/cropped/History_Memes-752.jpg,"[0.0000000e+00 3.2536903e-01 1.0862643e-03 ... 1.2611339e+00 7.1882474e-04
 1.6102579e-01]","[['pier', 0.12697482], ['fountain', 0.117790766], ['lakeside', 0.11581306], ['dam', 0.06067716], ['seashore', 0.0591943]]",[0.08639944 0.49893442 0.01258186 ... 1.3653992  0.00279409 0.6565841 ],"[['lakeside', 0.24327171], ['cliff', 0.1919476], ['planetarium', 0.09814912], ['seashore', 0.08779934], ['volcano', 0.068207815]]",43
d09934a7d63157f10dd77bac4e543322ccef318d46f2f71ea4db184678043f78,./data/History_Memes-811.jpg,History_Memes-811,d09934a7d63157f10dd77bac4e543322ccef318d46f2f71ea4db184678043f78,./data/cropped/History_Memes-811.jpg,[0.0500314  0.29388654 1.5627899  ... 0.17554842 0.38903737 0.82794994],"[['web_site', 0.047787145], ['bow', 0.028875899], ['cockroach', 0.024019673], ['dowitcher', 0.023344776], ['menu', 0.023270655]]",[0.04597047 0.11445247 0.2059868  ... 0.7515322  0.02047955 0.65051687],"[['coil', 0.6915561], ['paintbrush', 0.12134994], ['ski', 0.029860452], ['ballpoint', 0.014748412], [""carpenter's_kit"", 0.010545367]]",27
384df74d959eda6447d742e319b5c82080a78e182eab903c55f0524f504a40ab,./data/Innoxious_Inca_Memes-1.png,Innoxious_Inca_Memes-1,384df74d959eda6447d742e319b5c82080a78e182eab903c55f0524f504a40ab,./data/cropped/Innoxious_Inca_Memes-1.jpg,[1.6374915 3.3675625 0.5584816 ... 0.        0.2290865 1.2829025],"[['conch', 0.356476], ['isopod', 0.23668827], ['web_site', 0.12772466], ['snail', 0.106184766], ['acorn', 0.04478617]]",[1.9421614  4.3957696  0.2686216  ... 0.01321934 0.93363047 0.69185007],"[['web_site', 0.49614614], ['isopod', 0.15469326], ['gyromitra', 0.118684955], ['snail', 0.047493976], ['Windsor_tie', 0.033026148]]",50
f6cbd978f737fffe2c1a7a11054ac7536bbd06a8b3bce3abdb9b60b09291be85,./data/Innoxious_Inca_Memes-1036.png,Innoxious_Inca_Memes-1036,f6cbd978f737fffe2c1a7a11054ac7536bbd06a8b3bce3abdb9b60b09291be85,./data/cropped/Innoxious_Inca_Memes-1036.jpg,[1.4583919  0.9327439  0.61379504 ... 0.07673398 0.02241063 3.1294403 ],"[['warplane', 0.8548889], ['aircraft_carrier', 0.055066567], ['ruddy_turnstone', 0.040644065], ['redshank', 0.010903372], ['red-backed_sandpiper', 0.010467407]]",[0.5632291  2.6453104  0.22535437 ... 0.05298923 0.1183501  1.4965552 ],"[['warplane', 0.6939237], ['space_shuttle', 0.25714558], ['airship', 0.017451929], ['aircraft_carrier', 0.012309391], ['projectile', 0.00954805]]",18
f5e25e759ef427b2449624f69af4ab5b4e4d9d86114dcfd5848f1b100a52e34a,./data/Innoxious_Inca_Memes-1050.png,Innoxious_Inca_Memes-1050,f5e25e759ef427b2449624f69af4ab5b4e4d9d86114dcfd5848f1b100a52e34a,./data/cropped/Innoxious_Inca_Memes-1050.jpg,"[1.9966495e+00 4.7394748e+00 1.5275890e+00 ... 4.5675454e-03 9.9295986e-01
 3.9215422e-01]","[['web_site', 0.9723201], ['conch', 0.0063075777], ['snail', 0.0061645717], ['teddy', 0.002499607], ['pug', 0.0024665636]]",[1.2133645  4.7618103  0.5541362  ... 0.03326668 1.0714321  0.43706793],"[['web_site', 0.5923177], ['wire-haired_fox_terrier', 0.15464975], ['clumber', 0.058045834], ['Windsor_tie', 0.014011484], ['Sealyham_terrier', 0.010698559]]",50
523cd4cb8b88d7d93a7f9824d166ab3980b9492eece34e7f075f936310598c42,./data/Innoxious_Inca_Memes-1072.png,Innoxious_Inca_Memes-1072,523cd4cb8b88d7d93a7f9824d166ab3980b9492eece34e7f075f936310598c42,./data/cropped/Innoxious_Inca_Memes-1072.jpg,[0.76998705 2.5622852  0.32110906 ... 0.         0.05803291 2.5961328 ],"[['abaya', 0.9825425], ['web_site', 0.01257463], ['sombrero', 0.0007684009], ['mask', 0.0007582409], ['sunglass', 0.00058592425]]",[0.3173539  2.3426814  1.0106419  ... 0.02821843 0.05881748 2.3636594 ],"[['abaya', 0.8827979], ['Windsor_tie', 0.041370437], ['web_site', 0.026083874], ['bulletproof_vest', 0.008735762], ['sunglasses', 0.008617395]]",50
a33c1840f3138984b8ff446800f86be1813e36ac6a75b078bec7b4d9eec1cb80,./data/Innoxious_Inca_Memes-1073.jpg,Innoxious_Inca_Memes-1073,a33c1840f3138984b8ff446800f86be1813e36ac6a75b078bec7b4d9eec1cb80,./data/cropped/Innoxious_Inca_Memes-1073.jpg,[0.80641323 1.509721   0.75769824 ... 0.03247942 1.1725274  2.0380318 ],"[['sombrero', 0.9104721], ['cowboy_hat', 0.06710234], ['mask', 0.0078233285], ['sunglasses', 0.003307353], ['abaya', 0.0017398435]]",[0.4271772  1.1258554  0.30984086 ... 0.00359384 0.6887727  2.6792092 ],"[['sunglass', 0.35622644], ['sombrero', 0.17712931], ['loupe', 0.14126775], ['sunglasses', 0.09613488], ['ski_mask', 0.05892309]]",50
a1a6f0b8bf20c68577aa8c37b3dda3aa8bd554b7e48edb4ce27277867b000249,./data/Innoxious_Inca_Memes-1076.jpg,Innoxious_Inca_Memes-1076,a1a6f0b8bf20c68577aa8c37b3dda3aa8bd554b7e48edb4ce27277867b000249,./data/cropped/Innoxious_Inca_Memes-1076.jpg,[0.13140528 0.08735845 0.8281957  ... 0.35430613 0.05959335 0.22659278],"[['llama', 0.9998611], ['Arabian_camel', 5.3412547e-05], ['weasel', 3.2267213e-05], ['peacock', 2.0067926e-05], ['ostrich', 1.0354089e-05]]",[0.10197032 0.00950323 0.33322117 ... 0.6446819  0.02869058 0.13969192],"[['llama', 0.998359], ['weasel', 0.000896056], ['Arabian_camel', 0.0005648208], ['gazelle', 8.08879e-05], ['peacock', 3.697238e-05]]",49
382332e145a863efbf2d74c6d7962cd8171474d0719440af50108a6c9eea046d,./data/Innoxious_Inca_Memes-1125.jpg,Innoxious_Inca_Memes-1125,382332e145a863efbf2d74c6d7962cd8171474d0719440af50108a6c9eea046d,./data/cropped/Innoxious_Inca_Memes-1125.jpg,[1.0201731  2.3984091  1.8881003  ... 0.         0.67611855 1.3603715 ],"[['web_site', 0.3221923], ['potpie', 0.17240188], ['guinea_pig', 0.08283924], ['toilet_seat', 0.05051971], ['snail', 0.03402375]]",[0.6504297  2.8951786  1.2891561  ... 0.11851048 1.8952936  1.3082881 ],"[['web_site', 0.21105419], ['toilet_seat', 0.16538762], ['guinea_pig', 0.13726723], ['potpie', 0.06594695], ['waffle_iron', 0.02605591]]",50
25d6c82976ae19419f251cdd8d6d0b31bab0d61de66595c0914bd7306c5faec5,./data/Innoxious_Inca_Memes-1140.png,Innoxious_Inca_Memes-1140,25d6c82976ae19419f251cdd8d6d0b31bab0d61de66595c0914bd7306c5faec5,./data/cropped/Innoxious_Inca_Memes-1140.jpg,[0.26144007 0.4302228  0.6974422  ... 0.06866419 0.7636297  0.59400946],"[['shovel', 0.17466292], [""carpenter's_kit"", 0.07805191], ['drum', 0.051883943], ['hook', 0.04700776], ['hatchet', 0.042744737]]",[0.02795511 0.03794396 0.08312073 ... 0.39120063 0.22917703 0.23430125],"[['bow', 0.17735404], ['ski', 0.1055753], ['shovel', 0.08642029], ['picket_fence', 0.058447294], ['hook', 0.056718796]]",53
9eae383eecd261b932465cfa10cf88e37f10bb7ddbb27db2eda9defd3732fb75,./data/Innoxious_Inca_Memes-1144.png,Innoxious_Inca_Memes-1144,9eae383eecd261b932465cfa10cf88e37f10bb7ddbb27db2eda9defd3732fb75,./data/cropped/Innoxious_Inca_Memes-1144.jpg,[1.0325004 2.3529005 2.167877  ... 0.        0.9511236 1.2761852],"[['web_site', 0.2745379], ['potpie', 0.20639345], ['guinea_pig', 0.087833986], ['toilet_seat', 0.050527878], ['corn', 0.034271825]]",[0.61574477 1.6449362  1.2590852  ... 0.01748297 1.5135546  1.1304817 ],"[['web_site', 0.4145015], ['toilet_seat', 0.08688108], ['menu', 0.08643744], ['potpie', 0.06348329], ['guinea_pig', 0.042616192]]",50
c3881d13d4580e203bbbfd18af783cf863c3751e25239667b901a736e27f1f3f,./data/Innoxious_Inca_Memes-1154.png,Innoxious_Inca_Memes-1154,c3881d13d4580e203bbbfd18af783cf863c3751e25239667b901a736e27f1f3f,./data/cropped/Innoxious_Inca_Memes-1154.jpg,[0.37497026 1.9324573  0.46422425 ... 0.123896   0.2221002  0.4285586 ],"[['abaya', 0.98316216], ['Gordon_setter', 0.0028870448], ['web_site', 0.0022629448], ['stole', 0.0012875439], ['ski_mask', 0.0012046912]]",[0.10494576 1.5847673  0.2120571  ... 0.         0.3423613  0.3334447 ],"[['abaya', 0.8264778], ['mink', 0.063005276], ['chimpanzee', 0.03342068], ['titi', 0.010657591], ['polecat', 0.006075774]]",50
8b3854247307efa646d2cee9bcb79210034d286803047f3d8bd290e4a4ad9d40,./data/Innoxious_Inca_Memes-1171.png,Innoxious_Inca_Memes-1171,8b3854247307efa646d2cee9bcb79210034d286803047f3d8bd290e4a4ad9d40,./data/cropped/Innoxious_Inca_Memes-1171.jpg,[0.9285434  1.1065372  0.01202664 ... 0.22420783 0.03417344 2.7537103 ],"[['web_site', 0.52324474], ['Chihuahua', 0.2574834], ['menu', 0.04190493], ['comic_book', 0.041226428], ['mushroom', 0.017295431]]",[0.3710551  0.01632189 0.32646805 ... 0.05125149 0.2913184  1.29497   ],"[['rotisserie', 0.18992746], ['printer', 0.14962627], ['projectile', 0.084867775], ['spatula', 0.06725025], ['ballpoint', 0.043108106]]",27
e81de5d4d0608ae7988df2ef918346635774bdc51f4baa65c3573d813d79d8ff,./data/Innoxious_Inca_Memes-1175.png,Innoxious_Inca_Memes-1175,e81de5d4d0608ae7988df2ef918346635774bdc51f4baa65c3573d813d79d8ff,./data/cropped/Innoxious_Inca_Memes-1175.jpg,[0.1442132  0.05559598 0.31447598 ... 0.61851627 0.48582768 0.4319993 ],"[['wallaby', 0.5991642], ['red_wolf', 0.2793322], ['red_fox', 0.055494092], ['llama', 0.03607228], ['coyote', 0.011422045]]",[0.06371205 0.26254168 0.40400025 ... 0.41868657 0.27040505 0.9025985 ],"[['hare', 0.3913168], ['red_fox', 0.22526899], ['red_wolf', 0.17114712], ['llama', 0.11535059], ['wallaby', 0.03461653]]",49
97b06fd67097f892e2a49c813eb6fea1957c3ac8c5c43cf4abd7a3f9f0ec0537,./data/Innoxious_Inca_Memes-1209.png,Innoxious_Inca_Memes-1209,97b06fd67097f892e2a49c813eb6fea1957c3ac8c5c43cf4abd7a3f9f0ec0537,./data/cropped/Innoxious_Inca_Memes-1209.jpg,[0.41127264 2.94055    0.12097316 ... 0.35961077 0.1469104  0.782782  ],"[['pug', 0.45659873], ['comic_book', 0.4366113], ['web_site', 0.053769264], ['book_jacket', 0.027978145], ['Great_Dane', 0.0041705584]]",[0.30296025 3.3166862  0.08168393 ... 0.05839342 0.09544645 0.6171631 ],"[['pug', 0.9994106], ['comic_book', 0.00014681896], ['Staffordshire_bullterrier', 0.00011461675], ['Great_Dane', 7.9187026e-05], ['Chihuahua', 6.548764e-05]]",14
06cb050a81bc754b980b7163f81973726088e4163a367503b1f5c919ed0faec2,./data/Innoxious_Inca_Memes-1216.png,Innoxious_Inca_Memes-1216,06cb050a81bc754b980b7163f81973726088e4163a367503b1f5c919ed0faec2,./data/cropped/Innoxious_Inca_Memes-1216.jpg,[1.4583919  0.9327439  0.61379504 ... 0.07673398 0.02241063 3.1294403 ],"[['warplane', 0.8548889], ['aircraft_carrier', 0.055066567], ['ruddy_turnstone', 0.040644065], ['redshank', 0.010903372], ['red-backed_sandpiper', 0.010467407]]",[0.5632291  2.6453104  0.22535437 ... 0.05298923 0.1183501  1.4965552 ],"[['warplane', 0.6939237], ['space_shuttle', 0.25714558], ['airship', 0.017451929], ['aircraft_carrier', 0.012309391], ['projectile', 0.00954805]]",18
53126af3353ede680d2570e05f490bf1809c6e3576c29059669a344a80589cf1,./data/Innoxious_Inca_Memes-1240.png,Innoxious_Inca_Memes-1240,53126af3353ede680d2570e05f490bf1809c6e3576c29059669a344a80589cf1,./data/cropped/Innoxious_Inca_Memes-1240.jpg,[0.02054373 0.16763318 0.21375649 ... 0.30445567 0.26310176 0.88427603],"[['cowboy_hat', 0.46593407], ['harmonica', 0.07478857], ['panpipe', 0.058721315], ['sax', 0.03849059], ['cornet', 0.034481656]]",[0.12860985 0.         0.38436097 ... 0.0828585  0.31205714 0.9845843 ],"[['airship', 0.32175085], ['projectile', 0.1291557], [""potter's_wheel"", 0.10612787], ['grand_piano', 0.050939847], ['missile', 0.046056364]]",27
179e88effd6e55d4dd21bdb504ac8580a222bbdd327fc74f2567ec6590877288,./data/Innoxious_Inca_Memes-1242.jpg,Innoxious_Inca_Memes-1242,179e88effd6e55d4dd21bdb504ac8580a222bbdd327fc74f2567ec6590877288,./data/cropped/Innoxious_Inca_Memes-1242.jpg,[0.03947775 0.90977293 0.06454185 ... 0.37790245 0.0401754  0.3112795 ],"[['panpipe', 0.9675478], ['pencil_sharpener', 0.025659904], ['whistle', 0.00211051], ['maraca', 0.0011494993], ['marimba', 0.0007079699]]",[0.02818227 1.3567079  0.10190296 ... 0.1555328  0.38135502 1.0352279 ],"[['panpipe', 0.99976057], ['marimba', 7.457159e-05], ['pencil_sharpener', 6.0749786e-05], ['chime', 3.2410328e-05], ['maraca', 1.8644783e-05]]",45
6fb3631ce0bda01e04a9bd2f5f573411ae488679cf33ca0d8544d8719044e67c,./data/Innoxious_Inca_Memes-1246.png,Innoxious_Inca_Memes-1246,6fb3631ce0bda01e04a9bd2f5f573411ae488679cf33ca0d8544d8719044e67c,./data/cropped/Innoxious_Inca_Memes-1246.jpg,[0.86403143 3.4541705  1.3444965  ... 0.         0.10755014 2.336908  ],"[['web_site', 0.9988612], ['cowboy_hat', 0.00026197318], ['jean', 0.00012497592], ['pug', 8.870737e-05], ['proboscis_monkey', 6.625204e-05]]",[1.6131272  3.6004703  0.9859741  ... 0.03593836 0.17543454 2.7526846 ],"[['web_site', 0.998616], ['wig', 0.00017063062], ['menu', 0.00015076449], ['abaya', 0.00012858337], ['hair_spray', 0.00012052455]]",50
cd69a9df3c4e6f576b4be72667ee72c32e9df777da7e7e1ca8c0fa281e5df89b,./data/Innoxious_Inca_Memes-1248.png,Innoxious_Inca_Memes-1248,cd69a9df3c4e6f576b4be72667ee72c32e9df777da7e7e1ca8c0fa281e5df89b,./data/cropped/Innoxious_Inca_Memes-1248.jpg,[0.04157403 0.07598148 0.         ... 1.022275   1.0875298  0.31919795],"[['comic_book', 0.98863065], ['shower_curtain', 0.0028626637], ['book_jacket', 0.0011304667], ['punching_bag', 0.0007002332], ['tray', 0.0005198639]]",[0.02299325 2.0544708  0.         ... 1.927764   0.2508866  0.7462967 ],"[['bow', 0.55257505], ['ski', 0.3191125], ['panpipe', 0.037567362], [""carpenter's_kit"", 0.026593912], ['wardrobe', 0.015756717]]",53
257ba98a05e61a3079a2e7ab6ac11025079dee9d26621fa1a2e29aa7756ad557,./data/Innoxious_Inca_Memes-125.png,Innoxious_Inca_Memes-125,257ba98a05e61a3079a2e7ab6ac11025079dee9d26621fa1a2e29aa7756ad557,./data/cropped/Innoxious_Inca_Memes-125.jpg,[0.         0.06530768 0.00462779 ... 1.1254985  0.64170784 0.22836816],"[['matchstick', 0.19003198], ['comic_book', 0.17888339], ['panpipe', 0.11291335], ['banana', 0.11218989], ['broom', 0.06832016]]",[0.04129641 0.4135059  0.         ... 1.3901548  0.9142902  0.22105435],"[['oboe', 0.32593092], ['flute', 0.22923489], ['bow', 0.12367817], ['ski', 0.046078548], ['letter_opener', 0.033065673]]",53
09c33d6172ff1e2b2ece9198869729e168add21e149ba5e18f4114713902c702,./data/Innoxious_Inca_Memes-1291.jpg,Innoxious_Inca_Memes-1291,09c33d6172ff1e2b2ece9198869729e168add21e149ba5e18f4114713902c702,./data/cropped/Innoxious_Inca_Memes-1291.jpg,[2.082397   2.5629826  0.         ... 0.01022673 0.33974868 0.05542989],"[['wig', 0.20437741], ['theater_curtain', 0.20142348], ['wool', 0.10454158], ['cloak', 0.08555683], ['mask', 0.04830868]]",[0.22464168 1.8622869  0.01469227 ... 0.49026138 0.45162418 0.13383679],"[['harp', 0.33367908], ['altar', 0.13412859], ['racket', 0.09637647], ['ski', 0.075487055], ['mask', 0.06879182]]",53
cc17f506f53ff9c2222e9a586b52df4f5ffca3f53357ff287b612ce9e0d6feb2,./data/Innoxious_Inca_Memes-1325.jpg,Innoxious_Inca_Memes-1325,cc17f506f53ff9c2222e9a586b52df4f5ffca3f53357ff287b612ce9e0d6feb2,./data/cropped/Innoxious_Inca_Memes-1325.jpg,[0.00783621 0.13115928 0.0979861  ... 0.09190801 0.         0.0067338 ],"[['llama', 0.9870068], ['black_grouse', 0.004358686], ['cock', 0.0026650412], ['hen', 0.0025751758], ['curly-coated_retriever', 0.0006246742]]",[0.07082679 0.22075291 0.05563488 ... 0.14862494 0.10121529 0.01439863],"[['llama', 0.9744658], ['Arabian_camel', 0.008957743], ['hen', 0.0029626226], ['mink', 0.002952018], ['cock', 0.0025248094]]",49
0bf435e0fdb2ae0cb82875e0e51331fb90b6727c0f1ef849f24250cee0fd93d6,./data/Innoxious_Inca_Memes-1336.png,Innoxious_Inca_Memes-1336,0bf435e0fdb2ae0cb82875e0e51331fb90b6727c0f1ef849f24250cee0fd93d6,./data/cropped/Innoxious_Inca_Memes-1336.jpg,[3.7112057  3.529726   1.3323259  ... 0.06455345 1.9353002  3.8479207 ],"[['potpie', 0.26212823], ['menu', 0.19262026], ['plate', 0.12086249], ['web_site', 0.09481025], ['jellyfish', 0.08010219]]",[2.6724164  3.237093   0.5993884  ... 0.27918795 1.5212505  2.1921582 ],"[['menu', 0.29552892], ['potpie', 0.28894246], ['jellyfish', 0.09200844], ['plate', 0.054177564], ['waffle_iron', 0.04428647]]",50
d49930bb49f7784eeaaf7611d797f527b51f3247187a3ee354313b7a6f60ac79,./data/Innoxious_Inca_Memes-1351.png,Innoxious_Inca_Memes-1351,d49930bb49f7784eeaaf7611d797f527b51f3247187a3ee354313b7a6f60ac79,./data/cropped/Innoxious_Inca_Memes-1351.jpg,[0.87823564 2.1684055  0.13490398 ... 2.0212734  0.162477   1.4610322 ],"[['syringe', 0.29399687], ['letter_opener', 0.27019662], ['screwdriver', 0.09830734], ['lighter', 0.048050687], ['paintbrush', 0.041477427]]",[0.573852   1.7061305  0.06051677 ... 2.4260325  0.89476264 2.62842   ],"[['letter_opener', 0.27254674], ['screwdriver', 0.18910944], ['ballpoint', 0.13495028], ['bow', 0.12426453], ['paintbrush', 0.088124566]]",53
93afae5ab0c651a1e60b775ff0c0c583e067a8fb4ce4154e85c996b43ccbf08d,./data/Innoxious_Inca_Memes-1356.png,Innoxious_Inca_Memes-1356,93afae5ab0c651a1e60b775ff0c0c583e067a8fb4ce4154e85c996b43ccbf08d,./data/cropped/Innoxious_Inca_Memes-1356.jpg,[0.13747065 4.6819363  1.0455871  ... 0.03814913 1.1661645  0.05800446],"[['guinea_pig', 0.4076615], ['basset', 0.22386181], ['beagle', 0.09593989], ['English_foxhound', 0.059696347], ['bloodhound', 0.015587424]]",[0.09585325 5.2648315  0.23105627 ... 0.         3.15755    0.10150343],"[['guinea_pig', 0.5072715], ['basset', 0.12768485], ['skunk', 0.10675654], ['Saint_Bernard', 0.027175952], ['plate_rack', 0.020607231]]",65
e7c0d7001feed89a2e1be2d92a7c288bff46af2f1e6808fe68d1d0bfccb49fa5,./data/Innoxious_Inca_Memes-1363.png,Innoxious_Inca_Memes-1363,e7c0d7001feed89a2e1be2d92a7c288bff46af2f1e6808fe68d1d0bfccb49fa5,./data/cropped/Innoxious_Inca_Memes-1363.jpg,[0.11832231 0.2520138  0.23825392 ... 0.         0.07378117 1.1291777 ],"[['buckle', 0.5577751], ['muzzle', 0.18146892], ['cleaver', 0.069070965], ['mortarboard', 0.0472364], ['hatchet', 0.018724052]]",[0.00456929 0.38307393 0.02839071 ... 0.         0.0982369  0.66116875],"[['mortarboard', 0.4189206], ['muzzle', 0.2707498], ['academic_gown', 0.04468644], ['buckle', 0.03776194], ['scabbard', 0.014649513]]",55
fe4494e4bda693f3df2368c5f64eff77cb08accf55ee698d0fdc93400b778c20,./data/Innoxious_Inca_Memes-1415.jpg,Innoxious_Inca_Memes-1415,fe4494e4bda693f3df2368c5f64eff77cb08accf55ee698d0fdc93400b778c20,./data/cropped/Innoxious_Inca_Memes-1415.jpg,[0.43727183 0.6263407  0.599278   ... 0.06342431 0.68160623 0.8171774 ],"[['menu', 0.10722932], ['web_site', 0.077794716], ['teddy', 0.076630786], ['pug', 0.05481067], ['pelican', 0.043341942]]",[0.0930706  0.9257548  0.27445674 ... 0.04254703 0.7787672  0.734878  ],"[['grocery_store', 0.3370471], ['toyshop', 0.07231099], ['racer', 0.055845637], ['bobsled', 0.051182903], ['crash_helmet', 0.038102634]]",27
9b1aa6b39da366267a54912fbee7044d02c957a440a22f4d936ea76128a01441,./data/Innoxious_Inca_Memes-1417.png,Innoxious_Inca_Memes-1417,9b1aa6b39da366267a54912fbee7044d02c957a440a22f4d936ea76128a01441,./data/cropped/Innoxious_Inca_Memes-1417.jpg,[1.5451009  2.5684013  0.07147735 ... 0.         0.00970197 0.5456465 ],"[['web_site', 0.98595375], ['ibex', 0.0067266664], ['church', 0.00055490923], ['cougar', 0.0005102089], ['bannister', 0.00027848888]]",[1.2204905  2.4561028  0.02833097 ... 0.         0.16027032 0.3728074 ],"[['web_site', 0.9764423], ['monitor', 0.0056688758], ['window_screen', 0.00195654], ['television', 0.001526503], ['isopod', 0.0014335637]]",50
b1a257027e91079717c0c20a0355d2891a8418603bbd347223334608bd0d7149,./data/Innoxious_Inca_Memes-1419.png,Innoxious_Inca_Memes-1419,b1a257027e91079717c0c20a0355d2891a8418603bbd347223334608bd0d7149,./data/cropped/Innoxious_Inca_Memes-1419.jpg,"[1.7888514e+00 6.2814398e+00 2.6362821e-01 ... 1.4188144e-03 5.0241959e-01
 4.1293650e+00]","[['pickelhaube', 0.30284303], ['stupa', 0.10998907], ['cuirass', 0.08528568], ['web_site', 0.08084533], ['birdhouse', 0.07372524]]","[1.4745298e-01 5.3273602e+00 5.0934296e-02 ... 1.3189365e-03 5.2274805e-01
 6.3724461e+00]","[['cuirass', 0.50959593], ['pickelhaube', 0.3384742], ['bearskin', 0.032316986], ['breastplate', 0.03135055], ['fur_coat', 0.02354436]]",4
b59c33d6d86bf2f45cd6cde4139bed57b9993d0bf4c675981368f42e121664a2,./data/Innoxious_Inca_Memes-1444.png,Innoxious_Inca_Memes-1444,b59c33d6d86bf2f45cd6cde4139bed57b9993d0bf4c675981368f42e121664a2,./data/cropped/Innoxious_Inca_Memes-1444.jpg,[0.0130977  0.21449797 0.10368681 ... 0.10202573 0.00583347 0.00552188],"[['llama', 0.99151284], ['black_grouse', 0.0027810382], ['cock', 0.0017487843], ['hen', 0.0010852464], ['curly-coated_retriever', 0.0007085782]]",[0.16008815 0.15374064 0.01433782 ... 0.1828377  0.06729603 0.        ],"[['llama', 0.99738735], ['hen', 0.0005915546], ['Irish_water_spaniel', 0.00055771513], ['curly-coated_retriever', 0.00041703111], ['cock', 0.0003634355]]",49
5730bdc3a3e7ebc22e5b159c3e70453e54317085a5191eb2766d2e64e3729c86,./data/Innoxious_Inca_Memes-1461.png,Innoxious_Inca_Memes-1461,5730bdc3a3e7ebc22e5b159c3e70453e54317085a5191eb2766d2e64e3729c86,./data/cropped/Innoxious_Inca_Memes-1461.jpg,[0.1445967  4.96332    0.94936424 ... 0.         0.1007179  3.1185312 ],"[['fig', 0.35823283], ['mushroom', 0.35534403], ['bolete', 0.16873714], ['buckeye', 0.030603968], ['menu', 0.029319154]]",[0.         3.7816079  0.31828648 ... 0.         0.70823    0.6526924 ],"[['menu', 0.750027], ['slot', 0.039395], ['rotisserie', 0.02558575], ['web_site', 0.023872389], ['packet', 0.023545042]]",50
af199ab83caa038cd570e216a4ac7dc99c290066204f14575fb5772ddd7c19b9,./data/Innoxious_Inca_Memes-16.png,Innoxious_Inca_Memes-16,af199ab83caa038cd570e216a4ac7dc99c290066204f14575fb5772ddd7c19b9,./data/cropped/Innoxious_Inca_Memes-16.jpg,[0.41127264 2.94055    0.12097316 ... 0.35961077 0.1469104  0.782782  ],"[['pug', 0.45659873], ['comic_book', 0.4366113], ['web_site', 0.053769264], ['book_jacket', 0.027978145], ['Great_Dane', 0.0041705584]]",[0.30296025 3.3166862  0.08168393 ... 0.05839342 0.09544645 0.6171631 ],"[['pug', 0.9994106], ['comic_book', 0.00014681896], ['Staffordshire_bullterrier', 0.00011461675], ['Great_Dane', 7.9187026e-05], ['Chihuahua', 6.548764e-05]]",14
c4acd56197fe130cebb3fb1566a84497536c887216e49a76a27a0e141a9eda36,./data/Innoxious_Inca_Memes-230.png,Innoxious_Inca_Memes-230,c4acd56197fe130cebb3fb1566a84497536c887216e49a76a27a0e141a9eda36,./data/cropped/Innoxious_Inca_Memes-230.jpg,[0.16165656 0.8318876  0.01760631 ... 0.0498758  1.1877573  0.02550342],"[['comic_book', 0.22064932], ['web_site', 0.15064149], ['pencil_box', 0.0773264], ['altar', 0.03755283], ['wall_clock', 0.032740325]]",[0.02587044 1.5683395  0.29674965 ... 0.6235801  1.2236062  1.0151271 ],"[['ski', 0.37836933], ['electric_guitar', 0.15262884], ['bow', 0.10662142], ['paddle', 0.103388645], ['racket', 0.05892301]]",53
